experiment_id,biosample_id,sample_id,experiment_title,experiment_instrument,experiment_platform
SRX5464735,SAMN11047988,76b40befda2f,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464734,SAMN11047988,1cb8a7a7d8df,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464733,SAMN11047988,96c0c8b8e96e,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464732,SAMN11047988,bc0139210041,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464731,SAMN11047988,63cdaf9786ad,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464730,SAMN11047988,3d617f101843,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464729,SAMN11047988,e68b5961e96e,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464728,SAMN11047988,c4f63a97a5a5,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464727,SAMN11047988,c94970b5201a,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464726,SAMN11047988,b37fb84c9854,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464725,SAMN11047988,4c8bc9871b3b,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464724,SAMN11047988,ad82fe1d4ccd,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464723,SAMN11047988,d66ce3c6feca,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464722,SAMN11047988,bde197c58221,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464721,SAMN11047988,4a2401cfbf4c,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464720,SAMN11047988,42d4310f34ed,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464719,SAMN11047988,cca11ad89774,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464718,SAMN11047988,aa388afad6cc,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472557,SAMN11054726,c7c3a51727ed,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472556,SAMN11054725,f750729e1e29,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472555,SAMN11054718,db61259e0c78,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472554,SAMN11054717,dbbeadc2ecb7,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472553,SAMN11054720,970b9f8548ac,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472552,SAMN11054719,541ad679951b,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472551,SAMN11054722,733cd67fd3cd,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472550,SAMN11054721,adf6fcf8f51c,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472549,SAMN11054724,0edea436f43d,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472548,SAMN11054723,3d65e44bc691,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472547,SAMN11054745,b37fb84c9854,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472546,SAMN11054746,c94970b5201a,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472545,SAMN11054739,aa388afad6cc,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472544,SAMN11054740,cca11ad89774,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472543,SAMN11054737,42d4310f34ed,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472542,SAMN11054738,4a2401cfbf4c,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472541,SAMN11054743,bde197c58221,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472540,SAMN11054744,d66ce3c6feca,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472539,SAMN11054741,ad82fe1d4ccd,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472538,SAMN11054742,4c8bc9871b3b,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472537,SAMN11054748,3a8dca938d46,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472536,SAMN11054747,f0fe283092bd,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472535,SAMN11054750,ac6099a37bd3,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472534,SAMN11054749,46689239dc53,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472533,SAMN11054752,450201508a22,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472532,SAMN11054751,079dda0af35b,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472531,SAMN11054754,95c2a2809f92,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472530,SAMN11054753,6f21a4099ce4,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472529,SAMN11054730,1cb8a7a7d8df,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472528,SAMN11054729,76b40befda2f,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472527,SAMN11054728,315d73dfe6db,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472526,SAMN11054727,cf7f557264d3,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472525,SAMN11054734,3d617f101843,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472524,SAMN11054733,63cdaf9786ad,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472523,SAMN11054732,bc0139210041,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472522,SAMN11054731,96c0c8b8e96e,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472521,SAMN11054736,c4f63a97a5a5,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5472520,SAMN11054735,e68b5961e96e,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5536407,SAMN11100616,b11f8f6d789d,Soil_NAS_IR_30_3_16S,Illumina MiSeq,ILLUMINA
SRX5536405,SAMN11100612,e17b057421d1,Soil_NAS_IR_30_5_16S,Illumina MiSeq,ILLUMINA
SRX5536404,SAMN11100827,ad3af99a327e,Soil_Wal_IR_30_1_16S,Illumina MiSeq,ILLUMINA
SRX5536400,SAMN11100610,12272253a126,Soil_NAS_IR_5_3_16S,Illumina MiSeq,ILLUMINA
SRX5536394,SAMN11100742,f1a5c262c0c7,Soil_ST_DL_30_5_16S,Illumina MiSeq,ILLUMINA
SRX5536392,SAMN11100744,bb6269dde955,Soil_Bar_DL_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5536391,SAMN11100328,d83c881db2f6,Soil_NAS_DL_50_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536390,SAMN11100327,aa3cd14e299a,Soil_NAS_DL_50_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536389,SAMN11100330,c1c2ba5cfffa,Soil_NAS_DL_5_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536388,SAMN11100329,51407f06e365,Soil_NAS_DL_5_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536387,SAMN11100332,2e9a9ceca89e,Soil_NAS_DL_5_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536386,SAMN11100331,2c39d10c0bee,Soil_NAS_DL_5_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536385,SAMN11100334,757e412d05be,Soil_NAS_IR_20_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536384,SAMN11100333,95519896d28c,Soil_NAS_DL_5_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536383,SAMN11100336,7fa0e241db2b,Soil_NAS_IR_20_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536382,SAMN11100335,12f79f47a329,Soil_NAS_IR_20_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536373,SAMN11100366,aaa26c1bbfdf,Soil_ST_DL_50_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536372,SAMN11100365,868ca6158d2c,Soil_ST_DL_50_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536371,SAMN11100360,9f20704f8f1c,Soil_ST_DL_30_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536370,SAMN11100359,5ad2f2ee645e,Soil_ST_DL_30_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536369,SAMN11100358,44b8f82a076d,Soil_ST_DL_30_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536368,SAMN11100357,3980c5a9d43e,Soil_ST_DL_20_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536365,SAMN11100362,f1a5c262c0c7,Soil_ST_DL_30_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536364,SAMN11100361,9b91e4c68209,Soil_ST_DL_30_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536363,SAMN11100356,08d286be1a3f,Soil_ST_DL_20_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536362,SAMN11100355,edb0c40cced5,Soil_ST_DL_20_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536361,SAMN11100350,2d3050f094cd,Soil_NAS_IR_5_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536360,SAMN11100349,6990e0b35d3c,Soil_NAS_IR_5_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536359,SAMN11100348,b1284ce8baf8,Soil_NAS_IR_50_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536358,SAMN11100347,04711bf27914,Soil_NAS_IR_50_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536357,SAMN11100354,4a8ca1b43f8b,Soil_ST_DL_20_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536356,SAMN11100353,0ec83d7c0706,Soil_NAS_IR_5_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536355,SAMN11100352,6c87524a75d2,Soil_NAS_IR_5_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536354,SAMN11100351,12272253a126,Soil_NAS_IR_5_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536344,SAMN11100450,9f20704f8f1c,Soil_ST_DL_30_3_16S,Illumina MiSeq,ILLUMINA
SRX5536342,SAMN11100673,a70d63678a42,Soil_Wal_IR_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5536340,SAMN11100671,0217df119b15,Soil_Bar_DL_5_2_16S,Illumina MiSeq,ILLUMINA
SRX5536337,SAMN11100668,408112a014ad,Soil_NAS_IR_50_3_16S,Illumina MiSeq,ILLUMINA
SRX5536336,SAMN11100667,59859a095fee,Soil_Wal_IR_30_3_16S,Illumina MiSeq,ILLUMINA
SRX5536308,SAMN11100571,dc9a0ac0ebbb,Soil_Wal_DL_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5536290,SAMN11100879,c97c2a4892d6,Soil_Wal_DL_50_3_16S,Illumina MiSeq,ILLUMINA
SRX5536289,SAMN11100743,8714415d7015,Soil_Wal_DL_50_2_16S,Illumina MiSeq,ILLUMINA
SRX5536282,SAMN11100862,616c2174c7ee,Soil_NAS_DL_20_2_16S,Illumina MiSeq,ILLUMINA
SRX5536281,SAMN11100859,2c39d10c0bee,Soil_NAS_DL_5_3_16S,Illumina MiSeq,ILLUMINA
SRX5536279,SAMN11100857,12f79f47a329,Soil_NAS_IR_20_2_16S,Illumina MiSeq,ILLUMINA
SRX5536276,SAMN11100493,1e16196e675b,Soil_Wal_DL_5_5_16S,Illumina MiSeq,ILLUMINA
SRX5536274,SAMN11100491,c82450e0ca9b,Soil_Bar_DL_50_2_16S,Illumina MiSeq,ILLUMINA
SRX5536272,SAMN11100489,7f530bfa3616,Soil_Bar_IR_20_4_16S,Illumina MiSeq,ILLUMINA
SRX5536271,SAMN11100488,570a49651cac,Soil_Wal_IR_20_4_16S,Illumina MiSeq,ILLUMINA
SRX5536270,SAMN11100487,ae7ee6c7e936,Soil_Wal_DL_20_1_16S,Illumina MiSeq,ILLUMINA
SRX5536268,SAMN11100495,d4b17b7bc59d,Soil_ST_DL_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5536265,SAMN11100721,04711bf27914,Soil_NAS_IR_50_4_16S,Illumina MiSeq,ILLUMINA
SRX5536264,SAMN11100722,d76aca1be2e3,Soil_ST_IR_20_3_16S,Illumina MiSeq,ILLUMINA
SRX5536263,SAMN11100719,30ca3a22715d,Soil_ST_IR_50_3_16S,Illumina MiSeq,ILLUMINA
SRX5536262,SAMN11100720,08d286be1a3f,Soil_ST_DL_20_3_16S,Illumina MiSeq,ILLUMINA
SRX5536244,SAMN11100305,6d1ec395823b,Soil_Bar_IR_50_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536243,SAMN11100306,6ce479b46463,Soil_Bar_IR_50_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536242,SAMN11100575,487b02d5ebe7,Soil_Wal_IR_50_3_16S,Illumina MiSeq,ILLUMINA
SRX5536241,SAMN11100576,7838625b58c9,Soil_Bar_IR_5_1_16S,Illumina MiSeq,ILLUMINA
SRX5536240,SAMN11100297,7f530bfa3616,Soil_Bar_IR_20_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536239,SAMN11100298,ad661f33ef35,Soil_Bar_IR_20_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536238,SAMN11100299,8767fce22162,Soil_Bar_IR_30_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536237,SAMN11100300,77a1854f4691,Soil_Bar_IR_30_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536236,SAMN11100301,86ccb6f88eb2,Soil_Bar_IR_30_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536235,SAMN11100302,6a85b578a059,Soil_Bar_IR_30_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536234,SAMN11100303,6849b8b4b78d,Soil_Bar_IR_30_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536233,SAMN11100304,f590856c49d2,Soil_Bar_IR_50_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536230,SAMN11100399,eb93b85a4252,Soil_Wal_DL_30_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536216,SAMN11100486,08ae27eebc09,Soil_ST_IR_30_5_16S,Illumina MiSeq,ILLUMINA
SRX5536215,SAMN11100888,2d23bec4846b,Soil_Bar_DL_5_3_16S,Illumina MiSeq,ILLUMINA
SRX5536212,SAMN11100406,dc9a0ac0ebbb,Soil_Wal_DL_50_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536211,SAMN11100405,b10a5845c2fd,Soil_Wal_DL_50_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536199,SAMN11100397,93b1e3541be1,Soil_Wal_DL_30_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536198,SAMN11100892,86ccb6f88eb2,Soil_Bar_IR_30_3_16S,Illumina MiSeq,ILLUMINA
SRX5536197,SAMN11100364,02486f33717a,Soil_ST_DL_50_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536194,SAMN11100363,90be779f94ae,Soil_ST_DL_50_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536192,SAMN11100477,200dd34d3a09,Soil_NAS_DL_30_2_16S,Illumina MiSeq,ILLUMINA
SRX5536183,SAMN11100896,b058870cda55,Soil_Wal_DL_5_1_16S,Illumina MiSeq,ILLUMINA
SRX5536180,SAMN11100890,df37f4cc2c44,Soil_Wal_IR_5_5_16S,Illumina MiSeq,ILLUMINA
SRX5536178,SAMN11100775,54e55452f063,Soil_NAS_DL_20_3_16S,Illumina MiSeq,ILLUMINA
SRX5536177,SAMN11100847,4a8ca1b43f8b,Soil_ST_DL_20_1_16S,Illumina MiSeq,ILLUMINA
SRX5536176,SAMN11100848,02d9bace366a,Soil_NAS_IR_30_4_16S,Illumina MiSeq,ILLUMINA
SRX5536173,SAMN11100851,02486f33717a,Soil_ST_DL_50_2_16S,Illumina MiSeq,ILLUMINA
SRX5536172,SAMN11100852,f07309ae56c8,Soil_ST_IR_5_4_16S,Illumina MiSeq,ILLUMINA
SRX5536171,SAMN11100853,aec12ae07ec1,Soil_ST_IR_20_2_16S,Illumina MiSeq,ILLUMINA
SRX5536170,SAMN11100854,99ed329c7718,Soil_ST_IR_30_1_16S,Illumina MiSeq,ILLUMINA
SRX5536169,SAMN11100855,44b8f82a076d,Soil_ST_DL_30_1_16S,Illumina MiSeq,ILLUMINA
SRX5536164,SAMN11100776,6a5e0a1047e5,Soil_Bar_DL_20_4_16S,Illumina MiSeq,ILLUMINA
SRX5536163,SAMN11100899,fa0a50122ac9,Soil_Wal_DL_5_2_16S,Illumina MiSeq,ILLUMINA
SRX5536161,SAMN11100897,a74773993579,Soil_Bar_DL_20_5_16S,Illumina MiSeq,ILLUMINA
SRX5536158,SAMN11100825,77a1854f4691,Soil_Bar_IR_30_2_16S,Illumina MiSeq,ILLUMINA
SRX5536143,SAMN11100804,a3c06f2da010,Soil_Bar_IR_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5536138,SAMN11100274,2b604e1228e9,Soil_Bar_DL_20_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536132,SAMN11100276,e34d203dcbb6,Soil_Bar_DL_20_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536131,SAMN11100275,4f0ca23a178c,Soil_Bar_DL_20_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536127,SAMN11100404,c97c2a4892d6,Soil_Wal_DL_50_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536126,SAMN11100403,8714415d7015,Soil_Wal_DL_50_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536125,SAMN11100402,35fca5ea76ff,Soil_Wal_DL_50_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536122,SAMN11100751,1b64f8cd5dd5,Soil_Bar_IR_5_5_16S,Illumina MiSeq,ILLUMINA
SRX5536119,SAMN11100401,f8e8c07b98f6,Soil_Wal_DL_30_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536117,SAMN11100400,87bb72a234fc,Soil_Wal_DL_30_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536115,SAMN11100755,b142c1820248,Soil_NAS_DL_50_1_16S,Illumina MiSeq,ILLUMINA
SRX5536106,SAMN11100398,767810b2c940,Soil_Wal_DL_30_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536105,SAMN11100504,51407f06e365,Soil_NAS_DL_5_1_16S,Illumina MiSeq,ILLUMINA
SRX5536098,SAMN11100393,fb227f774701,Soil_Wal_DL_20_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536097,SAMN11100394,84d95d9934f2,Soil_Wal_DL_20_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536096,SAMN11100391,ec54d1c3e028,Soil_ST_IR_5_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536095,SAMN11100392,ae7ee6c7e936,Soil_Wal_DL_20_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536094,SAMN11100389,d28f00c7f1ff,Soil_ST_IR_5_3_ITS,Illumina MiSeq,ILLUMINA
SRX5536093,SAMN11100390,f07309ae56c8,Soil_ST_IR_5_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536092,SAMN11100387,fbf9d0604fb5,Soil_ST_IR_5_1_ITS,Illumina MiSeq,ILLUMINA
SRX5536091,SAMN11100388,a3cb1b81dcb1,Soil_ST_IR_5_2_ITS,Illumina MiSeq,ILLUMINA
SRX5536090,SAMN11100395,ec3c67ef537d,Soil_Wal_DL_20_4_ITS,Illumina MiSeq,ILLUMINA
SRX5536089,SAMN11100396,2524fdd19461,Soil_Wal_DL_20_5_ITS,Illumina MiSeq,ILLUMINA
SRX5536088,SAMN11100659,6c87524a75d2,Soil_NAS_IR_5_4_16S,Illumina MiSeq,ILLUMINA
SRX5536084,SAMN11100439,4f0ca23a178c,Soil_Bar_DL_20_2_16S,Illumina MiSeq,ILLUMINA
SRX5536083,SAMN11100438,aa3cd14e299a,Soil_NAS_DL_50_4_16S,Illumina MiSeq,ILLUMINA
SRX5536082,SAMN11100437,5e4891be50fc,Soil_Bar_DL_30_5_16S,Illumina MiSeq,ILLUMINA
SRX5536081,SAMN11100444,0367c15aac10,Soil_Bar_DL_30_4_16S,Illumina MiSeq,ILLUMINA
SRX5536080,SAMN11100443,918a28e05034,Soil_Bar_DL_50_3_16S,Illumina MiSeq,ILLUMINA
SRX5536079,SAMN11100442,258529a81f78,Soil_ST_IR_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5536077,SAMN11100679,93b1e3541be1,Soil_Wal_DL_30_1_16S,Illumina MiSeq,ILLUMINA
SRX5536074,SAMN11100445,6ce479b46463,Soil_Bar_IR_50_3_16S,Illumina MiSeq,ILLUMINA
SRX5536073,SAMN11100683,1ac5b0b7041f,Soil_Wal_IR_20_5_16S,Illumina MiSeq,ILLUMINA
SRX5536069,SAMN11100778,767810b2c940,Soil_Wal_DL_30_2_16S,Illumina MiSeq,ILLUMINA
SRX5536061,SAMN11100779,6d0a704b4fa4,Soil_ST_DL_5_4_16S,Illumina MiSeq,ILLUMINA
SRX5536048,SAMN11100783,f11a64a03259,Soil_Wal_IR_5_3_16S,Illumina MiSeq,ILLUMINA
SRX5536035,SAMN11100786,d16930eb2764,Soil_NAS_IR_30_1_16S,Illumina MiSeq,ILLUMINA
SRX5536029,SAMN11100555,7fa0e241db2b,Soil_NAS_IR_20_3_16S,Illumina MiSeq,ILLUMINA
SRX5536028,SAMN11100799,ad661f33ef35,Soil_Bar_IR_20_5_16S,Illumina MiSeq,ILLUMINA
SRX5536027,SAMN11100548,a155665d04be,Soil_Wal_DL_5_3_16S,Illumina MiSeq,ILLUMINA
SRX5536025,SAMN11100550,aaa26c1bbfdf,Soil_ST_DL_50_4_16S,Illumina MiSeq,ILLUMINA
SRX5536022,SAMN11100551,527404886219,Soil_Bar_DL_30_3_16S,Illumina MiSeq,ILLUMINA
SRX5536011,SAMN11100654,d5a499631742,Soil_ST_DL_5_2_16S,Illumina MiSeq,ILLUMINA
SRX5536010,SAMN11100581,e47cba6a5cb9,Soil_Wal_IR_5_4_16S,Illumina MiSeq,ILLUMINA
SRX5536009,SAMN11100652,2524fdd19461,Soil_Wal_DL_20_5_16S,Illumina MiSeq,ILLUMINA
SRX5536006,SAMN11100655,2e9a9ceca89e,Soil_NAS_DL_5_4_16S,Illumina MiSeq,ILLUMINA
SRX5535999,SAMN11100460,edbbb86a0119,Soil_Bar_IR_20_2_16S,Illumina MiSeq,ILLUMINA
SRX5535997,SAMN11100458,ed4d16d949e6,Soil_Bar_DL_5_1_16S,Illumina MiSeq,ILLUMINA
SRX5535990,SAMN11100466,b1284ce8baf8,Soil_NAS_IR_50_5_16S,Illumina MiSeq,ILLUMINA
SRX5535986,SAMN11100732,4968c86f2a5e,Soil_ST_DL_5_3_16S,Illumina MiSeq,ILLUMINA
SRX5535979,SAMN11100729,0ec83d7c0706,Soil_NAS_IR_5_5_16S,Illumina MiSeq,ILLUMINA
SRX5535976,SAMN11100633,6990e0b35d3c,Soil_NAS_IR_5_1_16S,Illumina MiSeq,ILLUMINA
SRX5535975,SAMN11100634,ca82fe4f190a,Soil_NAS_IR_50_2_16S,Illumina MiSeq,ILLUMINA
SRX5535972,SAMN11100629,d0f65cfad4e5,Soil_Wal_IR_50_4_16S,Illumina MiSeq,ILLUMINA
SRX5535960,SAMN11100314,c9b465574924,Soil_NAS_DL_20_1_ITS,Illumina MiSeq,ILLUMINA
SRX5535959,SAMN11100313,1b64f8cd5dd5,Soil_Bar_IR_5_5_ITS,Illumina MiSeq,ILLUMINA
SRX5535958,SAMN11100312,e76943c35045,Soil_Bar_IR_5_4_ITS,Illumina MiSeq,ILLUMINA
SRX5535957,SAMN11100311,07dd023dd30e,Soil_Bar_IR_5_3_ITS,Illumina MiSeq,ILLUMINA
SRX5535956,SAMN11100310,96e7b931a3cc,Soil_Bar_IR_5_2_ITS,Illumina MiSeq,ILLUMINA
SRX5535955,SAMN11100309,7838625b58c9,Soil_Bar_IR_5_1_ITS,Illumina MiSeq,ILLUMINA
SRX5535948,SAMN11100323,a59befa3a3e0,Soil_NAS_DL_30_5_ITS,Illumina MiSeq,ILLUMINA
SRX5535945,SAMN11100315,616c2174c7ee,Soil_NAS_DL_20_2_ITS,Illumina MiSeq,ILLUMINA
SRX5535944,SAMN11100324,b142c1820248,Soil_NAS_DL_50_1_ITS,Illumina MiSeq,ILLUMINA
SRX5535932,SAMN11100325,c710d54ae2f6,Soil_NAS_DL_50_2_ITS,Illumina MiSeq,ILLUMINA
SRX5535931,SAMN11100326,6e3d93a740bc,Soil_NAS_DL_50_3_ITS,Illumina MiSeq,ILLUMINA
SRX5535930,SAMN11100563,c7bd5f217593,Soil_Bar_DL_50_4_16S,Illumina MiSeq,ILLUMINA
SRX5535924,SAMN11100429,f11a64a03259,Soil_Wal_IR_5_3_ITS,Illumina MiSeq,ILLUMINA
SRX5535922,SAMN11100427,e3df21021243,Soil_Wal_IR_5_1_ITS,Illumina MiSeq,ILLUMINA
SRX5535921,SAMN11100428,1f889aed6e56,Soil_Wal_IR_5_2_ITS,Illumina MiSeq,ILLUMINA
SRX5535906,SAMN11100881,72e3005f25ec,Soil_Wal_DL_5_4_16S,Illumina MiSeq,ILLUMINA
SRX5535902,SAMN11100371,6d0a704b4fa4,Soil_ST_DL_5_4_ITS,Illumina MiSeq,ILLUMINA
SRX5535900,SAMN11100372,dfa7fdc6a173,Soil_ST_DL_5_5_ITS,Illumina MiSeq,ILLUMINA
SRX5535898,SAMN11100373,876e00dd190d,Soil_ST_IR_20_1_ITS,Illumina MiSeq,ILLUMINA
SRX5535896,SAMN11100649,ec54d1c3e028,Soil_ST_IR_5_5_16S,Illumina MiSeq,ILLUMINA
SRX5535895,SAMN11100374,aec12ae07ec1,Soil_ST_IR_20_2_ITS,Illumina MiSeq,ILLUMINA
SRX5535893,SAMN11100367,d4b17b7bc59d,Soil_ST_DL_50_5_ITS,Illumina MiSeq,ILLUMINA
SRX5535891,SAMN11100368,1576db67f5e6,Soil_ST_DL_5_1_ITS,Illumina MiSeq,ILLUMINA
SRX5535890,SAMN11100844,1576db67f5e6,Soil_ST_DL_5_1_16S,Illumina MiSeq,ILLUMINA
SRX5535889,SAMN11100369,d5a499631742,Soil_ST_DL_5_2_ITS,Illumina MiSeq,ILLUMINA
